name;description;price;categories;quantity;images;source_url;color;material
Rho LT Bottom Print Men's;Rho LT Bottom Print Men's;480;Clothing/Men;2;https://images.arcteryx.com/details/1350x1710/F25-X000009320-Rho-LT-Bottom-Print-Carob-Grottoflage-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009320-Rho-LT-Bottom-Print-Carob-Grottoflage-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rho-lt-bottom-print-9320;;
Rho LT Crew Neck Men's;Rho LT Crew Neck Men's;400;Clothing/Men;7;https://images.arcteryx.com/details/1350x1710/F25-X000009417-Rho-LT-Crew-Neck-Blaze-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009417-Rho-LT-Crew-Neck-Blaze-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rho-lt-crew-neck-9417;;
Rho LT Hoody Men's;Rho LT Hoody Men's;480;Clothing/Men;2;https://images.arcteryx.com/details/1350x1710/F25-X000009423-Rho-LT-Hoody-Black-Sapphire-II-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009423-Rho-LT-Hoody-Black-Sapphire-II-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rho-lt-hoody-9423;Black;Polyester
Rho LT Zip Neck Men's;Rho LT Zip Neck Men's;480;Clothing/Men;8;https://images.arcteryx.com/details/1350x1710/F25-X000009425-Rho-LT-Zip-Neck-Forage-Tatsu-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009425-Rho-LT-Zip-Neck-Forage-Tatsu-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rho-lt-zip-neck-9425;;
Rho LT Zip Neck Print Men's;Rho LT Zip Neck Print Men's;560;Clothing/Men;7;https://images.arcteryx.com/details/1350x1710/F25-X000009319-Rho-LT-Zip-Neck-Print-Carob-Grottoflage-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009319-Rho-LT-Zip-Neck-Print-Carob-Grottoflage-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rho-lt-zip-neck-print-9319;;
Rho Merino Wool Bottom Men's;Rho Merino Wool Bottom Men's;480;Clothing/Men;10;https://images.arcteryx.com/details/1350x1710/F25-X000007482-Rho-Merino-Wool-Bottom-Phantasm-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000007482-Rho-Merino-Wool-Bottom-Phantasm-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rho-merino-wool-bottom;;Nylon
Rho Merino Wool Crew Neck LS Men's;Rho Merino Wool Crew Neck LS Men's;480;Clothing/Men;2;https://images.arcteryx.com/details/1350x1710/F25-X000007480-Rho-Merino-Wool-Crew-Neck-LS-Void-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000007480-Rho-Merino-Wool-Crew-Neck-LS-Void-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rho-merino-wool-crew-neck-ls;;Nylon
Rho Merino Wool Zip Neck Men's;Rho Merino Wool Zip Neck Men's;560;Clothing/Men;7;https://images.arcteryx.com/details/1350x1710/F25-X000007497-Rho-Merino-Wool-Zip-Neck-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000007497-Rho-Merino-Wool-Zip-Neck-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rho-merino-wool-zip-neck;Black;Nylon
Rho SV Zip Neck Men's;Rho SV Zip Neck Men's;560;Clothing/Men;9;https://images.arcteryx.com/details/1350x1710/F25-X000009922-Rho-SV-Zip-Neck-Void-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009922-Rho-SV-Zip-Neck-Void-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rho-sv-zip-neck-9922;Red;
Rush Bib Pant Men's;Rush Bib Pant Men's;3000;Clothing/Men;0;https://images.arcteryx.com/details/1350x1710/F25-X000009904-Rush-Bib-M-Black.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009904-Rush-Bib-M-Black.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rush-bib-pant-9904;Black;GORE-TEX
Rush Jacket Men's;Rush Jacket Men's;3200;Clothing/Men;7;https://images.arcteryx.com/details/1350x1710/F25-X000009903-Rush-Jacket-Vitality-Black-Sapphire.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009903-Rush-Jacket-Vitality-Black-Sapphire.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/rush-jacket-9903;Black;GORE-TEX
Sabre Bib Pant Men's;Sabre Bib Pant Men's;2800;Clothing/Men;2;https://images.arcteryx.com/details/1350x1710/F25-X000008924-Sabre-Bib-Pant-Azalea.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008924-Sabre-Bib-Pant-Azalea.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-bib-pant-8924;Red;GORE-TEX
Sabre Bib Pant - Nightfall Men's;Sabre Bib Pant - Nightfall Men's;3000;Clothing/Men;6;https://images.arcteryx.com/details/1350x1710/F25-X000009952-Sabre-Bib-Pant-Nightfall-Print-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009952-Sabre-Bib-Pant-Nightfall-Print-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-bib-pant-nightfall-9952;;GORE-TEX
Sabre Insulated Jacket Men's;Sabre Insulated Jacket Men's;3600;Clothing/Men;0;https://images.arcteryx.com/details/1350x1710/F25-X000009913-Sabre-Insulated-Jacket-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009913-Sabre-Insulated-Jacket-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-insulated-jacket-9913;Black;GORE-TEX
Sabre Jacket Men's;Sabre Jacket Men's;3000;Clothing/Men;9;https://images.arcteryx.com/details/1350x1710/F25-X000010536-Sabre-Jacket-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010536-Sabre-Jacket-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-jacket-0536;Black;GORE-TEX
Sabre Jacket - Nightfall Men's;Sabre Jacket - Nightfall Men's;3200;Clothing/Men;7;https://images.arcteryx.com/details/1350x1710/F25-X000009953-Sabre-Jacket-Nightfall-Print-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009953-Sabre-Jacket-Nightfall-Print-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-jacket-nightfall-9953;;GORE-TEX
Sabre Jacket Print Men's;Sabre Jacket Print Men's;3200;Clothing/Men;1;https://images.arcteryx.com/details/1350x1710/F25-X000009975-Sabre-Jacket-Print-Carob-Grottoflage-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009975-Sabre-Jacket-Print-Carob-Grottoflage-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-jacket-print-9975;;GORE-TEX
Sabre Pant Men's;Sabre Pant Men's;2400;Clothing/Men;0;https://images.arcteryx.com/details/1350x1710/F25-X000008928-Sabre-Pant-Vitality.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000008928-Sabre-Pant-Vitality.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-pant-8928;Red;GORE-TEX
Sabre Pant Print Men's;Sabre Pant Print Men's;2600;Clothing/Men;0;https://images.arcteryx.com/details/1350x1710/F25-X000009974-Sabre-Pant-Print-Carob-Grottoflage-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009974-Sabre-Pant-Print-Carob-Grottoflage-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-pant-print-9974;;GORE-TEX
Sabre Relaxed Anorak Men's;Sabre Relaxed Anorak Men's;3200;Clothing/Men;10;https://images.arcteryx.com/details/1350x1710/F25-X000010537-Sabre-Relaxed-Anorak-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010537-Sabre-Relaxed-Anorak-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-relaxed-anorak-0537;Black;GORE-TEX
Sabre Relaxed Pant Men's;Sabre Relaxed Pant Men's;2600;Clothing/Men;10;https://images.arcteryx.com/details/1350x1710/F25-X000009157-Sabre-Relaxed-Pant-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009157-Sabre-Relaxed-Pant-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-relaxed-pant-9157;Black;GORE-TEX
Sabre SV Jacket Men's;Sabre SV Jacket Men's;3600;Clothing/Men;7;https://images.arcteryx.com/details/1350x1710/F25-X000009910-Sabre-SV-Jacket-Blaze-Copper-Sky.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009910-Sabre-SV-Jacket-Blaze-Copper-Sky.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sabre-sv-jacket-9910;;GORE-TEX
Sawyer Wool Overshirt Men's;Sawyer Wool Overshirt Men's;1600;Clothing/Men;0;https://images.arcteryx.com/details/1350x1710/F25-X000009911-Sawyer-Wool-Overshirt-Tatsu-Heather-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009911-Sawyer-Wool-Overshirt-Tatsu-Heather-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sawyer-wool-overshirt-9911;;
Secant Comp Track Pant Men's;Secant Comp Track Pant Men's;1100;Clothing/Men;9;https://images.arcteryx.com/details/1350x1710/S25-X000007717-Secant-Comp-Track-Pant-Black-Front.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000007717-Secant-Comp-Track-Pant-Black-Front.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/secant-comp-track-pant;Black;Nylon
Secant SL Jacket Men's;Secant SL Jacket Men's;3200;Clothing/Men;3;https://images.arcteryx.com/details/1350x1710/S25-X000009478-Secant-SL-Jacket-M-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009478-Secant-SL-Jacket-M-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/secant-sl-jacket-9478;Black;GORE-TEX
Serratus Hoody Men's;Serratus Hoody Men's;1400;Clothing/Men;4;https://images.arcteryx.com/details/1350x1710/F25-X000009570-Serratus-Hoody-Canvas-Forage-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009570-Serratus-Hoody-Canvas-Forage-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/serratus-hoody-9570;Red;
Serratus Pant Men's;Serratus Pant Men's;960;Clothing/Men;7;https://images.arcteryx.com/details/1350x1710/S25-X000009527-Serratus-Pant-Canvas-Forage-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009527-Serratus-Pant-Canvas-Forage-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/serratus-pant-9527;;
Skaha Harness Men's;Skaha Harness Men's;720;Accessories/Men;9;https://images.arcteryx.com/details/1350x1710/F25-X000009656-Skaha-Harness-Lampyre-Boxcar-Front.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009656-Skaha-Harness-Lampyre-Boxcar-Front.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/skaha-harness-9656;;
Ski Guide Bib Pant Men's;Ski Guide Bib Pant Men's;3400;Clothing/Men;8;https://images.arcteryx.com/details/1350x1710/F25-X000009669-Ski-Guide-Bib-Pant-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009669-Ski-Guide-Bib-Pant-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/ski-guide-bib-pant-9669;Black;GORE-TEX
Ski Guide Jacket Men's;Ski Guide Jacket Men's;4000;Clothing/Men;5;https://images.arcteryx.com/details/1350x1710/F25-X000009171-Ski-Guide-Jacket-Fluidity-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009171-Ski-Guide-Jacket-Fluidity-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/ski-guide-jacket-9171;Red;GORE-TEX
Ski Guide Pant Men's;Ski Guide Pant Men's;3200;Clothing/Men;3;https://images.arcteryx.com/details/1350x1710/F25-X000009198-Ski-Guide-Pant-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009198-Ski-Guide-Pant-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/ski-guide-pant-9198;Black;GORE-TEX
Solano Down Hoody Men's;Solano Down Hoody Men's;2400;Clothing/Men;9;https://images.arcteryx.com/details/1350x1710/F25-X000009893-Solano-Down-Hoody-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009893-Solano-Down-Hoody-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/solano-down-hoody-9893;Black;GORE-TEX
Solano Hoody Men's;Solano Hoody Men's;1600;Clothing/Men;9;https://images.arcteryx.com/details/1350x1710/F25-X000009568-Solano-Hoody-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009568-Solano-Hoody-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/solano-hoody-9568;Black;GORE-TEX
Solano Insulated Hoody Men's;Solano Insulated Hoody Men's;1800;Clothing/Men;9;https://images.arcteryx.com/details/1350x1710/F25-X000010541-Solano-Insulated-Hoody-Nightscape-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010541-Solano-Insulated-Hoody-Nightscape-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/solano-insulated-hoody-0541;Red;GORE-TEX
Solano Jacket Men's;Solano Jacket Men's;1400;Clothing/Men;0;https://images.arcteryx.com/details/1350x1710/F25-X000009650-Solano-Jacket-Nightscape-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009650-Solano-Jacket-Nightscape-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/solano-jacket-9650;;GORE-TEX
Sorin Down Jacket Men's;Sorin Down Jacket Men's;7200;Clothing/Men;10;https://images.arcteryx.com/details/1350x1710/F25-X000009944-Sorin-Down-Jacket-Dark-Cocoon-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009944-Sorin-Down-Jacket-Dark-Cocoon-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sorin-down-jacket-9944;Red;GORE-TEX
Sorin Down Parka Men's;Sorin Down Parka Men's;8800;Clothing/Men;5;https://images.arcteryx.com/details/1350x1710/F25-X000009945-Sorin-Down-Parka-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009945-Sorin-Down-Parka-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sorin-down-parka-9945;Black;GORE-TEX
Spere Blazer Men's;Spere Blazer Men's;2800;Clothing/Men;2;https://images.arcteryx.com/details/1350x1710/F24-X000009111-Spere-Blazer-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F24-X000009111-Spere-Blazer-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/spere-blazer-9111;Black;
Spere Insulated Jacket Men's;Spere Insulated Jacket Men's;3600;Clothing/Men;2;https://images.arcteryx.com/details/1350x1710/F25-X000009110-Spere-Insulated-Jacket-Gnosis-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009110-Spere-Insulated-Jacket-Gnosis-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/spere-insulated-jacket-9110;Red;GORE-TEX
Spere Pant Men's;Spere Pant Men's;1600;Clothing/Men;5;https://images.arcteryx.com/details/1350x1710/F25-X000009123-Spere-Pant-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009123-Spere-Pant-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/spere-pant-9123;Black;
Sylan GTX Shoe Men's;Sylan GTX Shoe Men's;920;Footwear/Men;5;https://images.arcteryx.com/details/1350x1710/F25-X000009601-Sylan-GTX-Shoe-Fluidity-Lt-Black-Sapphire-Profile.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009601-Sylan-GTX-Shoe-Fluidity-Lt-Black-Sapphire-Profile.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/sylan-gtx-shoe-9601;Black;GORE-TEX
Therme Down Jacket Men's;Therme Down Jacket Men's;3200;Clothing/Men;6;https://images.arcteryx.com/details/1350x1710/F25-X000009915-Therme-Down-Jacket-Black-Sapphire-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009915-Therme-Down-Jacket-Black-Sapphire-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/therme-down-jacket-9915;Black;GORE-TEX
Therme Down Parka Men's;Therme Down Parka Men's;3600;Clothing/Men;9;https://images.arcteryx.com/details/1350x1710/F25-X000009914-Therme-Down-Parka-Carob-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009914-Therme-Down-Parka-Carob-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/therme-down-parka-9914;;GORE-TEX
Thorium Hoody Men's;Thorium Hoody Men's;1400;Clothing/Men;2;https://images.arcteryx.com/details/1350x1710/F25-X000010543-Thorium-Hoody-Tatsu-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000010543-Thorium-Hoody-Tatsu-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/thorium-hoody-0543;Red;Nylon
Vertex Alpine GTX Shoe Men's;Vertex Alpine GTX Shoe Men's;1000;Footwear/Men;7;https://images.arcteryx.com/details/1350x1710/F25-X000009602-Vertex-Alpine-GTX-Shoe-Olive-Moss-Tatsu-Profile.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009602-Vertex-Alpine-GTX-Shoe-Olive-Moss-Tatsu-Profile.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/vertex-alpine-gtx-shoe-9602;Red;GORE-TEX
Vertex Alpine Shoe Men's;Vertex Alpine Shoe Men's;920;Footwear/Men;2;https://images.arcteryx.com/details/1350x1710/S25-X000009019-Vertex-Alpine-Shoe-Dynasty-Sequoia-Profile.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009019-Vertex-Alpine-Shoe-Dynasty-Sequoia-Profile.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/vertex-alpine-shoe;Red;
Vertex Speed Low Shoe Men's;Vertex Speed Low Shoe Men's;720;Footwear/Men;9;https://images.arcteryx.com/details/1350x1710/S25-X000009715-Vertex-Speed-Low-Shoe-Rune-Verve-Profile.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009715-Vertex-Speed-Low-Shoe-Rune-Verve-Profile.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/vertex-speed-low-shoe-9715;;Down
Vertex Speed Shoe Men's;Vertex Speed Shoe Men's;760;Footwear/Men;9;https://images.arcteryx.com/details/1350x1710/S25-X000009613-Vertex-Speed-Shoe-Forage-Euphoria-Profile.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000009613-Vertex-Speed-Shoe-Forage-Euphoria-Profile.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/vertex-speed-shoe-9613;;Down
Voronoi Pant Men's;Voronoi Pant Men's;1400;Clothing/Men;2;https://images.arcteryx.com/details/1350x1710/S25-X000006860-Voronoi-Pant-Black-Front.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/S25-X000006860-Voronoi-Pant-Black-Front.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/voronoi-pant;Black;Nylon
Voronoi Wool Jacket Men's;Voronoi Wool Jacket Men's;2800;Clothing/Men;5;https://images.arcteryx.com/details/1350x1710/F25-X000009959-Voronoi-Wool-Jacket-Black-Front-View.jpg,https://images-dynamic-arcteryx.imgix.net/details/1350x1710/F25-X000009959-Voronoi-Wool-Jacket-Black-Front-View.jpg?auto=format%2Ccompress&q=70&fit=crop&fill=white&dpr=2&ixlib=react-9.10.0;https://arcteryx.com/us/en/shop/mens/voronoi-wool-jacket-9959;Black;Polyester
